"1-11-15-15_05",0.385966318439928,0.191775105380273,0,0.378501871249435,0.35344881207712,0,0.358682073287451,0,0,0,0,0,0,0.348585843884927,0.23015311022564,0,0.348885987091046,0,0.324546946216955,0.284057023093797,0.424072444639977,0.347384868894377,0.215568939891466,0.137884418500732,0.325401050950253,0.330253061229684,0.391455347298787,0.397722374429224,0.418386885380189,0,0.348401745396882,0.37725832215363,0,0.0444666812300475,0.0090060586212543,0,0.188953127713953,0.221698023502602,0.239443951780099,0.367769240330039,0.278173744509805,0.107112426345767,0,0,0,0,0.147539467811086,0.140805458393239,0.0320242523001063,0.151172397219791,0.100196458762335,0.0903521071654411,0.289943442789779,0.209705248221468,0.135856292842311,0.181629437659141,0.222264034197899,0.309216749700448,0.178121812439995,0.0657256730981549,0.211207349341473,0.426975755509656,0.2335407239819,0.399923490857157,0.294487399382843,0.343380273029148,0,0,0.234936157294802,0.219153676888277,0,0,0.280156989963009,0.512283758433861,0.147624215890068,0.15578388613823,0.250428185956278,0,0,0.331130458159917,0.114118239967075,0.397707717926997,0.172270149316746,0,0.402754185798372,0.34812742737853,0,0.353409820874373,0,0,0,0,0,0,0.428821663820444,0.231047297981085,0,0.352939499524865,0,0.273301616149479,0.298435501458162,0.540811815442357,0.347292389343322,0.202269982526029,0.186785484288223,0.322978314282662,0.353792858784935,0.440606131598283,0.393760758801086,0.40953348939552,0,0.355746338195372,0.353727090500461,0,0.0428973196109359,0.00628535512256443,0,0.19089093039777,0.222485862174411,0.10630097728147,0.311126431018635,0.30479615794619,0.102376926331974,0,0,0,0,0.168548540067149,0.153074596726282,0.0756831723243037,0.166619436337488,0.0919293314336129,0.132381186899778,0.291117235139614,0.212936305229656,0.118278554517332,0.180545533637908,0.214141906886119,0.224504044049846,0.26816511112607,0.147275868050536,0.44803265946886,0.334589308828995,0.304192743664931,0.400478774493313,0.311081197036187,0.347253850403568,0,0,0.216298208080053,0.174650178883877,0,0,0.268472188944116,0.50850114072654,0.0241097256857855,0.169270714967501,0.245774973945537,0,0,0.347318682975035,0.105586824360242
"1-11-15-15_13",0.515306268785304,0.155689383204556,0,0.518067746843079,0.406824397211203,0,0.360087438725927,0,0,0,0,0,0,0.460493134504651,0.29971156563903,0,0.431763892328007,0,0.544038419851319,0.501503042787447,0.604488034795266,0.407208875476511,0.320874448383938,0.0387691271292465,0.239867051003,0.381405591021786,0.458007318596971,0.416669354945833,0.417419985340826,0,0.450734028481716,0.434805382339331,0,0.0868623351529036,0.18499240945565,0,0.1520579794017,0.290267064099366,0.343807445771192,0.393603107704768,0.340020247815657,0.125781938788362,0,0,0,0,0.202661264242335,0.213879326121063,0.106898330846569,0.22284931321921,0.15587181710514,0.0681076948570396,0.396724239906823,0.315556193712895,0.152494790140791,0.26469409357343,0.371766255067147,0,0.148292289923881,0.100181507987987,0.105354097610749,0.178882304624382,0.382712513950012,0.337985264947577,0.293120878470122,0.464194920545072,0,0,0.298083818090162,0.400948846445833,0,0,0.329324643897649,0.543479040478484,0,0.236918856984133,0.282083318883149,0,0,0.37266524418401,0.280474684805258,0.516113480451949,0.129710620107609,0,0.539238003293214,0.400833240596483,0,0.342589472668253,0,0,0,0,0,0,0.496306301626058,0.311763631888686,0,0.441461189750302,0,0.493548111866471,0.528566462712911,0.639842187098868,0.413095223325612,0.3242006427274,0.0291020645054307,0.257539052710718,0.392947979439376,0.405194093772565,0.401473819039667,0.371295037334902,0,0.45039620861058,0.419182467781315,0,0.0698471550767502,0.157977572299823,0,0.21200052117998,0.300701560948817,0.339284915201146,0.352937401739019,0.350046100126934,0.099545658374958,0,0,0,0,0.220610285283666,0.208914679030949,0.135171983797041,0.229065895268309,0.118978551876619,0.00738999970867281,0.395092424002431,0.298845044544893,0.154252830994576,0.284998621208047,0.352859229448079,0,0.283324784942388,0.165703301176781,0.603869039504894,0.160844556837555,0.414930560992031,0.292234299424527,0.294745680321711,0.41159735465058,0,0,0.287617223956843,0.343465898595708,0,0,0.320472088529164,0.508752481192614,0,0.124194827552856,0.262250487144066,0,0,0.352715235924179,0.276281959378734
"1-11-16-15_09",0.389178727097696,0.127694040501046,0,0.36981306666877,0.273362861637745,0,0.336136251069386,0,0,0,0,0,0,0.377937847539525,0.226520552937322,0,0.298436622200681,0,0.251751055425197,0.302049765377657,0.413815538130416,0.321772655281293,0.328247425365178,0.0122781065088757,0,0.321610991130611,0.306935359643173,0.412811869708152,0.35782247264987,0,0.358674656973144,0.36517067032405,0,0.0694027976717061,0.024480021286975,0,0.190640477417477,0.221009569286308,0.152678427746978,0.298536378345402,0.215477067870234,0.0720429669187338,0,0,0,0,0.165634149917098,0.156367437966361,0.0820682572758906,0.172086384346562,0.123844518739264,0.0701671317246664,0.278386469209265,0.165709778078332,0.150072859524989,0.246301377329872,0.415402681279969,0.103396226415094,0.203001840797916,0.147335088625364,0.343124778402472,0.162005891194205,0.337239719140734,0.296354850013446,0.198037196024198,0.40784450580728,0,0.163901791639018,0.234585974785025,0.231229594938419,0,0,0.282908844061491,0.444207179876771,0,0.204405642345741,0.246237184297887,0,0,0.377916679692879,0.197951752291723,0.385135702679732,0.105355530374121,0,0.446284806037072,0.216837152707362,0,0.325783068655617,0,0,0,0,0,0,0.407607020856691,0.231429277620999,0,0.292187866114514,0,0.254536822867586,0.262745250979469,0.52687734024606,0.30638680434011,0.328696466531009,0.0324365478100139,0.00174151414980247,0.335667548228767,0.30946479177767,0.421803687095167,0.342389656385314,0,0.346860703861197,0.355539630014593,0,0.0628235766656289,0.0373091895201854,0,0.215793898036889,0.226810902293696,0.11247645260122,0.343824060624594,0.249753260042945,0.139924943032922,0,0,0,0,0.165985838305134,0.159329508342341,0.0710082247553828,0.179522598245087,0.105294773124529,0.0277157879041937,0.314268483189807,0.172666868402597,0.176343978540798,0.257340038291604,0.26476129712966,0.125707547169811,0.190415731283058,0.150743769201524,0.325811864731829,0.0963507451983706,0.241175667795685,0.334497620620163,0.18142501020781,0.289540911793323,0,0.0185799601857996,0.243620231480465,0.195648978756523,0,0,0.281468013563736,0.472876746726699,0,0.176974623750412,0.2535315512686,0,0,0.394628555948585,0.158989602685701
"1-11-2014_01",0.0801961746082326,0.0343872674802221,0,0.0252720679275988,0.032320958581521,0,0.0125028623460861,0,0,0,0,0,0,0.00559734279990159,0.0136315805410029,0,0.0240256775855815,0,0.0946387162919995,0.120013899042766,0.091278019680289,0.0116864904801948,0.0739523317685413,0.0702018996706601,0.000537740922084171,0.0941024098970444,0.021991645330818,0.0922105030224755,0.108570804970876,0,0.0832226713337774,0.0337558972711315,0,0.0235489271430765,0,0,0.0201828143886923,0.0126119686502196,0.0039139282157856,0.0325360453032474,0.0634800221864122,0.000430230890577944,0,0,0,0,0.0495067902546297,0.0366531031982429,0.0106651429856031,0.0410950179891683,0.0327360021938263,0.0290647655145444,0.00459500201912282,0.0108692367102203,0.00183703688062692,0.0366899689799129,0.0148238130332138,0,0.0964630835801534,0.0663034139843214,0.165466270032489,0.102773103990749,0.0854993232946492,0.056232594885801,0.163142004907344,0.173809647437562,0,0,0.037690046903041,0.0141558023250669,0,0,0.0198615067389402,0.154955000548259,0.00194902296822757,0.0340610573343261,0.049924873556736,0,0,0.0515588974803948,0.0967477005591349,0.0836877474581924,0.00858306560216598,0,0.0283964516412357,0.0234391086866306,0,0.00965921900770628,0,0,0,0,0,0,0.00966443652340782,0.0122057419426073,0,0.0207591513731824,0,0.0638613732169192,0.107133108878208,0.133129205078888,0.0113270067398508,0.0650199691866703,0.105299138216772,0.0115209431097615,0.0989902927894423,0.0193398549841902,0.0489259845236447,0.108448698918542,0,0.0838742903675595,0.0504925210571385,0,0.0289244974111882,0,0,0.0120889723775776,0.0112922873160409,0.00666413194841304,0.0228004045233061,0.0713552741204438,0.000210109390995695,0,0,0,0,0.0434090707135769,0.0321902942624323,0.00754708392603129,0.0353246855447245,0.0284753369630076,0.00945417205176779,0.00377871235595847,0.0113929395448756,0.00151722417042816,0.0458058880160386,0.0176184690157959,0,0.0927915832431616,0.0478888490352795,0.193699862528662,0.0603121637299815,0.0561141293214353,0.0376144748062734,0.181360012270976,0.105938042289063,0,0,0.0545611067814129,0.0177111412129846,0,0,0.021467101257689,0.188517542094097,4.95006620713552e-05,0.00600127401347772,0.0358435804919126,0,0,0.0350453001202179,0.110036584625243
"1-11-2015_02",0.124420781320353,0.0861557529531067,0,0.0484675436782875,0.0240527157293429,0,0.0178818448254282,0.000376371647534441,0,0,0,0,0,0.00164885176060197,0.0231146218789853,0,0.0233985125728775,0,0.0879096189842977,0.109396818527589,0.0853881557539527,0.0154519410265042,0.00845977594167609,0.0924383366285288,0.095950774116713,0.126347527420932,0.00390048766942608,0.09009672200906,0.0807049420629922,0,0.0949044692429839,0.0281678748441549,0,0.0161695686958291,0.0194453560879554,0,0.0286009009496287,0.0230940716401227,0.0175993141355384,0.034618393362788,0.0626057812899534,0.0596850146071786,3.54377447419246e-05,0,0,3.54377447419246e-05,0.0315124410751871,0.0380558904697588,0.0521354480298098,0.0435548021623055,0.0189170400809346,0.0621181072590546,0.0345241877762869,0.00615844202187752,0.00243368270665568,0.0484719769408606,0.051021872826243,0,0.0118562198931039,0,0.0188744647062329,0.00159100282833688,0.00595370517506224,0.12853059472162,0.088692757598134,0.149272054665731,0,0,0.0247696026668863,0.00864845911256656,0,0,0.0256511591419222,0.275112165168469,0,0.0706925368795872,0.0786604792120466,0,0,0.122351644794733,0.160912932815088,0.125792169757421,0.0417346787357175,0,0.0564318525252404,0.0162976203444212,0,0.0175039667761821,0.000342787721142189,0,0,0,0,0,0.00631210685650971,0.0192393716748167,0,0.0266218494783016,0,0.0548229602743971,0.109085085583305,0.113175824873981,0.0246912094392698,0.0104009562581857,0.0964186373400117,0.166424065987385,0.138302114721347,0.0033265707977803,0.0558689406120674,0.0802183633720133,0,0.0991929435595058,0.0402803835353148,0,0.0163333975867846,0.167406256933659,0,0.023052643727764,0.0186986962789358,0.00977041559507438,0.0245764817236799,0.0602282908490417,0.0171421415825511,4.6235291397924e-05,0,0,4.6235291397924e-05,0.0305511147790326,0.0378918591523877,0.105189209001584,0.0393119902469432,0.0196760512479417,0.0463047728310369,0.0314078949385808,0.00511316394528932,0.00162798556942612,0.0504348386426753,0.041705138331127,0,0.0051906882438782,0,0.00998509705511858,0.000439977095310038,0.00765591744923794,0.122600713520526,0.153315771452555,0.0998315974610999,0,0,0.0276455240412679,0.00923818065470585,0,0,0.0253508276351986,0.292404986329767,0,0.0536121481545423,0.0633313909259608,0,0,0.125975507207563,0.210119172957119
"1-11-23-15_03",0.334419852031917,0.104584353088631,0,0.229022106340328,0.169139045793113,0,0.199218564812792,0,0,0,0,0,0,0.251652272738908,0.155727379672901,0,0.19161221729898,0,0.266765380746233,0.272075177088887,0.397395245976069,0.14411492326689,0.260956461558879,0.0419541552349765,0,0.268788044588035,0.151646477672311,0.282841787213562,0.19250020656395,0,0.300806466897745,0.27669204500616,0,0.048254331856216,0.0320705552214873,0,0.106655827037618,0.152932609283838,0.100205265048494,0.263307189180201,0.2437079943491,0.0853989716605847,0,0,0,0,0.127529770180226,0.131821354142187,0.0385113767296236,0.138968117743132,0.102450257464752,0.0322078880764904,0.33448391066461,0.0797132642463735,0.107156540326509,0.177768222423569,0.101525044377557,0,0.108791412974577,0.0923452433631436,0.142764349936754,0.114791810443984,0.221796099060549,0.242438711885179,0.237483776544335,0.32687277137483,0,0,0.17100428523756,0.179350685384281,0,0,0.195973505038564,0.500206488846088,0,0.101116882365979,0.201423152909765,0,0,0.334685210354014,0.161701914554758,0.348759735835855,0.112530979607809,0,0.342118998708858,0.154057461852428,0,0.187202888603151,0,0,0,0,0,0,0.24590102550421,0.158510519306928,0,0.209597093097091,0,0.205863774169193,0.29788735990774,0.470154006828045,0.147711590056332,0.268009384846798,0.11590908181276,0.0917487684729064,0.286673696721326,0.18470868972753,0.284345469785172,0.216305144968175,0,0.309560280962794,0.26817124853652,0,0.0441713137060986,0.160072680382158,0,0.131678333891226,0.154366822900569,0.0608683272332525,0.249749117062677,0.250634974555559,0.0572769841048947,0,0,0,0,0.128623297454576,0.130349631307118,0.0523197020072316,0.143363153823909,0.0990299083273567,0.0400141331855447,0.329046173728254,0.0800450741465437,0.0923540176472645,0.201514827361777,0.1091498786572,0,0.121175557615399,0.11954926280578,0.239254170014179,0.064624711592537,0.25302693918656,0.258856605048506,0.242364275272915,0.324749494029777,0,0,0.157962124670853,0.108530375950338,0,0,0.189156056303945,0.509831175879143,0,0.0838069002716187,0.20157811072889,0,0,0.315419477243892,0.120847264891588
"1-11-23-15_17",0.387212820009972,0.119581093434289,0,0.471784881084692,0.219204172400554,0,0.253264451824036,0,0,0,0,0,0,0.313134925621273,0.195202984197572,0,0.294040326006551,0,0.281734398745037,0.238325808001643,0.333197427182246,0.272431860429182,0.280676545398856,0.0335748815484714,0.0423709456372773,0.304063731547883,0.239698703814634,0.421433353530036,0.321883031820518,0,0.321209473164652,0.333939048972238,0,0.0552902599639507,0.0203594719261969,0,0.0142390664311332,0.188547142208813,0.189787662143071,0.213775562425442,0.267740885416667,0.0183791993457522,0.000328834048416899,0,0,0.000328834048416899,0.152033644388256,0.149331554620449,0.0552972898688769,0.157328543167317,0.126793481957486,0.0506544674237361,0.256959424678503,0.141953780129205,0.102870316646393,0.20660309357242,0.0781314270881173,0,0.16547118252479,0.246839805056942,0.306832221670177,0.050622243261059,0.210458927590583,0.180224797200698,0.145065174165992,0.338170758485978,0,0,0.235340010803812,0.151433440683256,0,0,0.227691526389712,0.435411035832706,0,0.0845266436585901,0.206114607825833,0,0,0.320311676097514,0.183558933604206,0.402053629528,0.0788338363105402,0,0.454237009449216,0.244089026228574,0,0.24539837432604,0,0,0,0,0,0,0.316825040047638,0.187914210357772,0,0.28661089966665,0,0.238566599796642,0.266665411762558,0.410086643779631,0.270190317957676,0.271111953555891,0.036635383701993,0.113899160650349,0.316106608145986,0.238418002507879,0.405356651856159,0.264380157894375,0,0.330307458279459,0.318048253405346,0,0.058387105369302,0.145535105657805,0,0.0231693375159717,0.180856675355287,0.173188965724104,0.212174325059579,0.259787173883591,0.0172763006112187,0.0207260701266489,0,0,0.0207260701266489,0.1531576835106,0.146346645766643,0.0540897418062741,0.164234096699487,0.129307324064633,0.0172621983367064,0.270244155694322,0.127561538377495,0.0844593784573439,0.204183098308079,0.074556208116235,0,0.182745617752437,0.162235937759726,0.551051783447786,0.0653978180144324,0.171580942736025,0.252136290353952,0.21779787501293,0.309166411028325,0,0,0.227460935763418,0.139631133801478,0,0,0.220564453478595,0.473100633461725,0,0.132481751824818,0.210237815115123,0,0,0.311949283681925,0.152613665939258
"1-12-02-15_14",0.395369365614996,0.130019389418981,0,0.463012055932675,0.315958465040337,0,0.371191363936853,0,0,0,0,0,0,0.404104765048971,0.267584067003011,0,0.338098662907055,0,0.373881349722445,0.346449206465297,0.424067310803939,0.333739639451363,0.369720405556964,0.027240296474174,0,0.358154932842845,0.321455110836734,0.363329387335287,0.315897418367957,0,0.376331377695155,0.36890315763807,0,0.0789656829307358,0,0,0.21479276458874,0.261750302910548,0.211617352614016,0.345338342132448,0.3037950976105,0.162619258548192,0,0,0,0,0.208874677360109,0.21685917022137,0.128423141781905,0.22516820152432,0.196014043413029,0.0685556857864401,0.236706250261841,0.231853204310373,0.13636666407629,0.291256006786486,0.104654638388073,0,0.17076921182056,0.147383747876596,0.0913479947190988,0.293166302643146,0.216675160641199,0.329043360810879,0.310744088635204,0.441072944820721,0,0,0.245773847175764,0.26394505064628,0,0,0.312429266192561,0.526666004784394,0,0.36053878137197,0.291284866682832,0,0,0.411544377041661,0.162819859926952,0.400781941846268,0.07077083284581,0,0.477533765921041,0.284775016266899,0,0.34634266030122,0,0,0,0,0,0,0.44585100416228,0.259154943361143,0,0.340661951997871,0,0.328838410891356,0.341685186866178,0.479514746757258,0.339894230241367,0.365045672578687,0.0252234618646832,0,0.378780265582371,0.297077564473888,0.356624316133634,0.321573421230709,0,0.382854348164496,0.352648954123786,0,0.0852698185798999,0,0,0.179170110010084,0.252138918501341,0.203801098653543,0.3362943411965,0.29102650060453,0.131692673426773,0,0,0,0,0.231401426361259,0.233163765110717,0.204767173612768,0.246828536928179,0.174372585193725,0.0509211411815604,0.230318994772081,0.210473447732763,0.124450051155425,0.299524304280279,0.178895909116567,0,0.22320964808961,0.245740305369229,0.26911789967934,0.166527740084519,0.263066456508931,0.383390135846009,0.328446413409888,0.440797011671992,0,0,0.243850980747687,0.209718424119061,0,0,0.2945838144274,0.552000229151897,0,0.366830340967303,0.279030141702778,0,0,0.393045997648714,0.136743742866725
"1-12-07-15_08",0.379554204855859,0.157561047580851,0,0.442402135341512,0.309786985787433,0,0.300968423598972,0,0,0,0,0,0,0.400728458380864,0.261699625919496,0,0.351473398489351,0,0.334140887731315,0.305591773411922,0.368004357697971,0.308847530226586,0.293059348831864,0.0558059765071428,0,0.366085418317251,0.297545907764289,0.335260593715131,0.300541774981172,0,0.342350349518176,0.368469401300943,0,0.0891622878613359,0.000280938334035679,0,0.158034618055657,0.254756595122395,0.192591999038442,0.37643777082971,0.388185128729507,0.0890325122591487,0,0,0,0,0.18958345789995,0.205054120070597,0.134482543092472,0.221420514687667,0.142749126847267,0.0580406632369506,0.197792766968548,0.182270272166257,0.175534058375076,0.180511507976563,0.13873613469668,0,0.125540231316407,0.0654379974070264,0.224991788357395,0.108668617822645,0.541315606400247,0.256394439742358,0.159217635691742,0.465051281847577,0,0,0.277842781678965,0.242749116277937,0,0,0.262293169191147,0.445437365105752,0,0.232565144018887,0.290492438368083,0,0,0.410234899757995,0.152481856730529,0.406282180500599,0.125037604514616,0,0.46311876955499,0.291239886043879,0,0.30096016752807,0,0,0,0,0,0,0.398693316472901,0.239463161220995,0,0.347917090334797,0,0.280589790821995,0.337370340932524,0.47890578357024,0.31342504985264,0.273079482011551,0.0890379387779222,0.0881741995559057,0.374392188365954,0.258872819100092,0.331486000651541,0.278264137595614,0,0.358225699051693,0.360436360929173,0,0.0945888630274461,0.0812960580184817,0,0.189997138649861,0.231056083262167,0.139826838379143,0.382473013166744,0.368683468447135,0.0881254890879054,0,0,0,0,0.214838546346077,0.219787691702095,0.1572219954646,0.242392346706533,0.133231015498289,0.0607746586121123,0.195950474234796,0.180130349539685,0.19466488719923,0.201239593788393,0.204715823462589,0,0.193667811284503,0.120671974972824,0.385412691829117,0.141006158033823,0.508082797577019,0.390282395464014,0.25614030503082,0.464546508114139,0,0,0.287979089661172,0.20689946039456,0,0,0.263618149274557,0.470977686794072,0,0.296779873542673,0.290184057072769,0,0,0.412818335655387,0.0782348596418421
"1-12-09-15_12",0.39408432260928,0.168623716063076,0,0.481629750111785,0.263610465069491,0,0.285644258655391,0,0,0,0,0,0,0.397198200382553,0.244012301696243,0,0.350620350923771,0,0.370264622158773,0.327675243554482,0.437803983479245,0.360896681463085,0.249032022680306,0.100330084470435,0.0114688346883469,0.357355406983573,0.339267240937817,0.453400517509558,0.45179383923435,0,0.360956706962023,0.375868241043574,0,0.0824255504655142,0.204417723173441,0,0.20005882516163,0.236613285534901,0.133059543543475,0.350161236282233,0.348005765740646,0.154996180625125,0,0,0,0,0.208770968390143,0.203928851089078,0.0739760797687389,0.214340873686873,0.190675822618024,0.0751098381102204,0.341550919060449,0.218941682696878,0.153974056336396,0.219784907288501,0.121102947526564,0.244126659856997,0.23205010663459,0.0950764812820602,0.285440576096782,0.508200124558854,0.493999146002989,0.458031135651239,0.240551810123375,0.379997159936166,0,0.213080168776371,0.226844886304346,0.234505981249701,0,0,0.264175369199311,0.537383432100876,0.0389117967676193,0.160725440386457,0.25733916738302,0,0,0.325663896880678,0.225593083375812,0.394524815202876,0.156490325851751,0,0.480922269300181,0.267798546574504,0,0.286443448361949,0,0,0,0,0,0,0.420294650594816,0.232623961928,0,0.346791901213588,0,0.28632373186217,0.345955494736187,0.568012353342376,0.351465352235022,0.21103368709316,0.14415151857288,0.0554822550707785,0.338048081662459,0.304918842697901,0.462070874347291,0.470124288589754,0,0.369572879263374,0.419831058597563,0,0.0851973437305013,0.236481481481481,0,0.218144495654515,0.224604184609281,0.101300262583441,0.354434898354308,0.382713936502154,0.162019566019935,0,0,0,0,0.228973350718035,0.207285511473074,0.102036147334706,0.238192021531932,0.0712712238302437,0.0428097395706754,0.332896826062071,0.207072923589769,0.133581680442724,0.244839960003069,0.168861758324242,0.219649680323838,0.319422402424996,0.158674048496482,0.512022280493549,0.23533290016817,0.474304025094306,0.500434414605299,0.286386439124957,0.372720169892303,0,0.49789029535865,0.263809441031129,0.234929941393874,0,0,0.271343621314202,0.55089799590735,0.0574388180430028,0.13082143835408,0.261252026157866,0,0,0.32257831028673,0.172616556490244
"1-12-14-15_04",0.445164635219455,0.324220566115137,0,0.422169094859587,0.240420887779572,0,0.28655976032967,0,0,0,0,0,0,0.285807401499931,0.208064069386216,0,0.272673426606111,0,0.400478879939226,0.346900361886341,0.437548151221047,0.271331813943393,0.207546441530699,0.0446939146926695,0.0639739387640899,0.356389036673214,0,0.416633721909581,0.401594842740292,0,0.394098347226531,0.444075286757373,0,0.0651891542822746,0.103373231773667,0,0.179736476328256,0.203332356112096,0.0911489585787337,0.332755090615353,0.262223345925906,0.0732263937269743,0,0,0,0,0.187401775964611,0.190697109165301,0.0957931823193653,0.210656827664043,0.102567521468164,0.0514830604069914,0.367915003097131,0.172614960450648,0.159485393779143,0.261590326162112,0.318185361014667,0.251176643624062,0.171618761650594,0.0901309309043419,0.146018364738972,0.285176876253846,0.187225844184886,0.37852946557437,0.284370380325225,0.27390404164348,0,0,0.240379881592069,0.203132904645742,0,0,0.268019028524478,0.552087000367254,0,0.266760924268951,0.259341274070405,0,0,0.36938173837103,0.189037314685484,0.444383948231775,0.219800984895721,0,0.433927582373867,0.209929812884781,0,0.276981452086819,0,0,0,0,0,0,0.289469982208614,0.208238129905664,0,0.273490056303828,0,0.311490515401596,0.385464430806228,0.621986900735491,0.273218298030148,0.19141375699397,0.109068484182469,0.395096268229281,0.358693439531233,0,0.402778611860833,0.3560179498717,0,0.396882572656893,0.428329178126009,0,0.0593369989926255,0.0499537465309898,0,0.220956294053125,0.203557312373753,0.101255383983107,0.34683486526627,0.302072208966214,0.0943950793812912,0,0,0,0,0.206610599794202,0.193183136085036,0.116868631435309,0.216340558516557,0.0838878537023671,0.0290072587532024,0.383080577760609,0.160911004225393,0.162170432952479,0.258866029646708,0.301156066017911,0.31965378301746,0.277067102188811,0.117576130639582,0.446973118533566,0.37743173040221,0.16542451997568,0.345843818308094,0.276973172279219,0.293000347170008,0,0,0.260458739754427,0.173074695921843,0,0,0.265383273602521,0.567848406527003,0,0.189792386541879,0.251889249576513,0,0,0.355367559849763,0.158767576066379
